,track_id,track_name,artist,duration_ms,user,track_id,acousticness,danceability,energy,liveness,speechiness,instrumentalness,valence,loudness,tempo
619,1qcJdr8TYuGjFhjRoYNC3e,Moonlight,Ariana Grande,202360,user1,1qcJdr8TYuGjFhjRoYNC3e,0.42,0.633,0.412,0.048,0.0284,3.57e-06,0.214,-7.339,102.215
620,2QDhzCaYd79t3sympjOUQY,Chennai Express,S. P. Balasubrahmanyam,283310,user2,2QDhzCaYd79t3sympjOUQY,0.0713,0.768,0.841,0.139,0.0943,0.0,0.856,-5.764,134.974
621,4BH9zDv1Ys6kw0j3lU1hTx,Particular Taste,Shawn Mendes,175573,user1,4BH9zDv1Ys6kw0j3lU1hTx,0.0365,0.968,0.352,0.0677,0.121,0.000103,0.599,-7.122,111.968
622,4PhsKqMdgMEUSstTDAmMpg,Often,The Weeknd,249040,user2,4PhsKqMdgMEUSstTDAmMpg,0.222,0.572,0.631,0.135,0.0476,0.0,0.0713,-9.836,134.078
623,1UWbBNuBIB9wYg82aaWRvN,Perfectly Wrong,Shawn Mendes,212773,user1,1UWbBNuBIB9wYg82aaWRvN,0.87,0.447,0.307,0.104,0.0368,0.0,0.318,-11.773,77.724
624,3ko9jEHNt4O5fjKN65ULJp,shut up,Ariana Grande,157710,user1,3ko9jEHNt4O5fjKN65ULJp,0.801,0.499,0.462,0.0946,0.0312,0.0,0.599,-5.308,127.698
625,3hp6JfJIxkv3sl7E6p7DQj,Yeh Fitoor Mera,Arijit Singh,283070,user2,3hp6JfJIxkv3sl7E6p7DQj,0.387,0.449,0.421,0.11,0.0272,0.000108,0.203,-8.92,163.747
626,0LlAdQc4Vd7wqqbdtKJmQR,Intro,Ariana Grande,79840,user1,0LlAdQc4Vd7wqqbdtKJmQR,0.969,0.416,0.182,0.339,0.0337,3.51e-05,0.0977,-12.439,90.351
627,7h8fuJRutcjrpTa2xOi49q,Missed You - Bonus Track,The Weeknd,144539,user2,7h8fuJRutcjrpTa2xOi49q,0.115,0.689,0.374,0.111,0.0851,0.000132,0.321,-10.038,151.98
628,3jxNbVmugKWFFc3YAVl0sD,Aabaad Barbaad,Pritam,309103,user1,3jxNbVmugKWFFc3YAVl0sD,0.686,0.626,0.522,0.41,0.0317,0.0,0.628,-5.857,118.001
629,1BB9zkFRo03lCQQqYfTYtw,Moon River,Westlife,161906,user1,1BB9zkFRo03lCQQqYfTYtw,0.927,0.29,0.249,0.127,0.0281,6.04e-05,0.207,-9.949,77.344
630,3LgWsmilsrWXiPYQFRD0T7,goodbye,Billie Eilish,119409,user1,3LgWsmilsrWXiPYQFRD0T7,0.837,0.153,0.138,0.254,0.0503,0.55,0.0503,-21.877,74.318
631,2UsYQNgpG5tjcDoq8Yg0Nl,Bhare Naina,Nandini Srikar,360791,user2,2UsYQNgpG5tjcDoq8Yg0Nl,0.148,0.399,0.488,0.152,0.0465,0.000641,0.543,-6.984,147.21
632,7KRrwpAnqi5gQWEc0DuODL,"Raabta (Kehte Hain Khuda Ne) [From ""Agent Vinod""]",Shreya Ghoshal,289196,user2,7KRrwpAnqi5gQWEc0DuODL,0.866,0.69,0.428,0.11,0.027,0.0,0.459,-6.831,110.937
633,1nl7j1l4X0OHg9L4YytAa6,Kal Ki Hi Baat Hai,Pritam,240533,user2,1nl7j1l4X0OHg9L4YytAa6,0.973,0.562,0.368,0.105,0.027,0.000164,0.25,-9.198,107.914
634,4ilNRTu2yO6sGMTcpL21sP,Heart Without a Home,Westlife,287400,user1,4ilNRTu2yO6sGMTcpL21sP,0.131,0.46,0.604,0.331,0.0269,0.0,0.361,-3.659,70.665
635,2s6BVlw41U03QdFaMeT5FQ,When You're Ready,Shawn Mendes,169596,user1,2s6BVlw41U03QdFaMeT5FQ,0.777,0.438,0.479,0.12,0.0947,0.0,0.662,-8.888,171.218
636,3pHPp1FnboJDh8HRCGrj9i,Premika,Pritam,225230,user1,3pHPp1FnboJDh8HRCGrj9i,0.327,0.756,0.901,0.886,0.0834,6.36e-05,0.771,-3.648,130.026
637,2CCbcg7ZsSsJqJJGxc5H1w,Om Chants For Morning Meditation,Lata Mangeshkar,1870041,user2,2CCbcg7ZsSsJqJJGxc5H1w,0.977,0.172,0.0917,0.0862,0.0429,0.00884,0.0569,-14.663,117.504
638,0mMjE5FQ9IIEDjX3ua5PB3,Badey Dil Wala (Remix By Kiran Kamath),Sukhwinder Singh,297400,user2,0mMjE5FQ9IIEDjX3ua5PB3,0.021,0.629,0.965,0.053,0.0629,0.00866,0.505,-4.909,134.976
639,7dNy4GQnnXhuQXL7WBzhOB,"Janam Janam [From ""Dilwale""] - Mikey McCleary Mix",Pritam,230769,user1,7dNy4GQnnXhuQXL7WBzhOB,0.554,0.44,0.555,0.076,0.0271,1.95e-05,0.39,-3.891,91.116
640,1EggfySGTe0q97AdtSfJ7q,Hennege Cheluve,S. P. Balasubrahmanyam,271560,user2,1EggfySGTe0q97AdtSfJ7q,0.516,0.924,0.451,0.0344,0.0628,0.000268,0.943,-11.142,129.956
641,4ay7aGOm9gRpcxUUTyuBeD,Professional,The Weeknd,368720,user2,4ay7aGOm9gRpcxUUTyuBeD,0.163,0.405,0.619,0.0788,0.0618,0.000322,0.234,-8.92,120.087
642,09sq0BHe85uV2ADUx1gaiA,I Feel Good,Vishal Dadlani,317505,user2,09sq0BHe85uV2ADUx1gaiA,0.0262,0.636,0.785,0.297,0.0279,0.00136,0.749,-6.876,125.974
643,1YrJfQLuFCIsFJIlHaVHjA,Love Me Harder - Kassiano Remix,Ariana Grande,217226,user1,1YrJfQLuFCIsFJIlHaVHjA,0.003,0.86,0.931,0.0463,0.104,0.00103,0.815,-2.047,100.01
644,0Yg9xipP8POqZetnhGh8x6,When You Tell Me That You Love Me (with Diana Ross),Westlife,236240,user1,0Yg9xipP8POqZetnhGh8x6,0.295,0.532,0.554,0.3,0.0301,0.0,0.107,-5.923,74.916
645,6gzMTey1L7RDVkYB6KVREd,Thank You,Westlife,242986,user1,6gzMTey1L7RDVkYB6KVREd,0.0319,0.665,0.864,0.436,0.0327,0.0,0.932,-3.749,103.032
646,1CNj54KmvgzHzDy7QGzrRt,I Wanna Grow Old with You,Westlife,247266,user1,1CNj54KmvgzHzDy7QGzrRt,0.258,0.334,0.438,0.152,0.0338,0.0,0.24,-7.36,121.645
647,2ncCc3dcVBz8JMbuOVR4pE,"Manma Emotion Jaage - Desi Hip Hop Mix [From ""Dilwale""] - DJ Shilpi Mix",Pritam,264301,user1,2ncCc3dcVBz8JMbuOVR4pE,0.0437,0.459,0.909,0.338,0.0639,0.00064,0.536,-3.403,108.083
648,30RyEhFRhQwdU9uz9GpsIW,Why Try,Ariana Grande,211880,user1,30RyEhFRhQwdU9uz9GpsIW,0.0499,0.267,0.664,0.15,0.0635,0.0,0.313,-5.94,159.804
649,6mkrkmGN2J231PLUQNNOi5,Parthi Vihara Sai Humara,Sumeet Tappoo,318252,user2,6mkrkmGN2J231PLUQNNOi5,0.371,0.299,0.31,0.1,0.0286,3.83e-05,0.195,-11.394,143.954
650,3qn3ViQQ0eN3oTozX7MIwz,"Bulleya (From ""Sultan"")",Vishal-Shekhar,357067,user2,3qn3ViQQ0eN3oTozX7MIwz,0.369,0.675,0.579,0.118,0.0307,3.4e-06,0.722,-11.976,97.019
651,4NLiWLp5DuHs1y7JLAuvyN,Intro,Shawn Mendes,62422,user1,4NLiWLp5DuHs1y7JLAuvyN,0.944,0.507,0.182,0.444,0.0353,0.00138,0.394,-11.166,76.007
652,09VVVW2VxsmXE5Pyo3T0ah,Not Just On Christmas,Ariana Grande,123573,user1,09VVVW2VxsmXE5Pyo3T0ah,0.189,0.323,0.281,0.134,0.0316,1.14e-05,0.313,-7.829,120.425
653,4Wd2WoZ67Qa0dDcI6Ah0cM,Idiot Banna,Jyoti Nooran,248709,user1,4Wd2WoZ67Qa0dDcI6Ah0cM,0.15,0.648,0.796,0.0833,0.255,0.0,0.88,-3.082,123.913
654,2PwOMS7sPOKlPCDOnm7tTt,Sugar Honey,Benny Dayal,215978,user2,2PwOMS7sPOKlPCDOnm7tTt,0.324,0.859,0.813,0.0967,0.0526,4.77e-06,0.767,-3.647,138.056
655,3rWbIR3rJIT0Rpu3iR9ZXg,Break Free,Ariana Grande,214840,user1,3rWbIR3rJIT0Rpu3iR9ZXg,0.00658,0.688,0.705,0.204,0.0456,4.04e-05,0.293,-5.323,129.949
656,1YWktsdm9IPZPyqVv1T8XS,I Didn't Change My Number,Billie Eilish,158463,user1,1YWktsdm9IPZPyqVv1T8XS,0.646,0.847,0.48,0.281,0.226,0.206,0.699,-5.894,142.026
657,3SWRGlDqE3Ch7Fo7eZ3K6K,Ajnabi,Amit Trivedi,228749,user2,3SWRGlDqE3Ch7Fo7eZ3K6K,0.819,0.74,0.281,0.129,0.0378,8.66e-05,0.48,-11.565,112.01
658,7eKbFpX6jvCSW9CUwzMJsE,Air,Shawn Mendes,194146,user1,7eKbFpX6jvCSW9CUwzMJsE,0.252,0.758,0.501,0.191,0.0589,0.0,0.397,-7.051,78.048
659,6hVq4MGBhPIniEmpGbJIWR,Hardum Humdum,Pritam,188000,user2,6hVq4MGBhPIniEmpGbJIWR,0.346,0.59,0.821,0.454,0.0444,8.38e-06,0.784,-4.933,116.942
660,62nI83sHnKxrOThyC3fq9C,"Ullu Ka Pattha (From ""Jagga Jasoos"")",Arijit Singh,211176,user2,62nI83sHnKxrOThyC3fq9C,0.359,0.745,0.891,0.104,0.0421,0.0552,0.904,-5.572,122.025
661,6BICqD3AD4IFzNQPVVwTWU,Aisi Laagi Lagan,Anup Jalota,466912,user2,6BICqD3AD4IFzNQPVVwTWU,0.183,0.735,0.585,0.059,0.136,0.0,0.825,-10.344,147.98
662,3b30Kdm3nKrD352zEPCAda,Wanderlust,The Weeknd,306773,user2,3b30Kdm3nKrD352zEPCAda,0.0664,0.637,0.652,0.0714,0.0435,0.177,0.0725,-5.237,115.923
663,0tMSssfxAL2oV8Vri0mFHE,listen before i go,Billie Eilish,242652,user1,0tMSssfxAL2oV8Vri0mFHE,0.935,0.319,0.0561,0.388,0.045,0.00384,0.082,-23.023,79.764
664,23cEvXmgcXb6XKMmmeuK0G,Crazy,Shawn Mendes,192133,user1,23cEvXmgcXb6XKMmmeuK0G,0.63,0.432,0.29,0.111,0.037,0.0,0.292,-8.835,156.953
665,4mU5iXHeLgbR94siF7p1sY,Six Feet Under,The Weeknd,237573,user2,4mU5iXHeLgbR94siF7p1sY,0.129,0.772,0.504,0.125,0.0761,0.0,0.244,-8.219,140.035
666,1HCLJRFIChC0yk8aSTWXiC,Call Out My Name,The Weeknd,228373,user2,1HCLJRFIChC0yk8aSTWXiC,0.168,0.462,0.595,0.299,0.0355,0.0,0.171,-4.941,134.173
667,3UaP2PQwhA31keZXt7oPLA,The Disco Song,Vishal-Shekhar,342093,user2,3UaP2PQwhA31keZXt7oPLA,0.0102,0.69,0.939,0.12,0.0583,0.0288,0.615,-6.441,125.006
668,3GBD0LEmo9HetCozGgGeZG,Love You Zindagi - Club Mix,Amit Trivedi,214965,user2,3GBD0LEmo9HetCozGgGeZG,0.00481,0.782,0.812,0.0619,0.0334,0.0086,0.23,-6.363,128.04
669,3K1y89UHuAEZbpiSPbtAae,Step On Up,Ariana Grande,180853,user1,3K1y89UHuAEZbpiSPbtAae,0.0874,0.662,0.877,0.273,0.112,0.0,0.545,-4.185,110.905
670,0l6g8Z8mqGbGXFOjigYetD,Hawayein,Pritam,289999,user2,0l6g8Z8mqGbGXFOjigYetD,0.796,0.606,0.601,0.127,0.0283,0.000511,0.453,-5.576,125.961
671,7EQpvVujgytLVY8vKiDHAg,bad idea,Ariana Grande,267106,user1,7EQpvVujgytLVY8vKiDHAg,0.0276,0.847,0.58,0.1,0.0723,0.0548,0.575,-5.316,137.995
672,1xWH8zYtDeS9mW1JJG23VZ,R.E.M,Ariana Grande,245666,user1,1xWH8zYtDeS9mW1JJG23VZ,0.375,0.831,0.485,0.118,0.15,1.47e-05,0.622,-6.677,80.022
673,4d3ZlYR3rBh27OyL0MI0Jf,Air,Shawn Mendes,194146,user1,4d3ZlYR3rBh27OyL0MI0Jf,0.252,0.758,0.501,0.191,0.0589,0.0,0.397,-7.051,78.042
674,6UDO36tqcenkCvZ6MyZFJj,"Kai Mugidu Yeru - From ""Saarathee""",Shankar Mahadevan,297084,user2,6UDO36tqcenkCvZ6MyZFJj,0.174,0.624,0.923,0.0839,0.295,1.81e-06,0.491,-7.164,141.859
675,70tFoT5H39JlmOfW7vPX8b,Professional,The Weeknd,368720,user2,70tFoT5H39JlmOfW7vPX8b,0.162,0.405,0.619,0.0788,0.0615,0.000334,0.234,-8.92,120.092
676,57Z5iMZfiGuZDnn7s9HOVz,Moonlight,Ariana Grande,202360,user1,57Z5iMZfiGuZDnn7s9HOVz,0.417,0.626,0.412,0.048,0.0292,3.55e-06,0.209,-7.339,102.169
677,4LEtCNmFV5NyWcANGZC9si,Treat You Better - Live,Shawn Mendes,256740,user1,4LEtCNmFV5NyWcANGZC9si,0.00518,0.276,0.841,0.869,0.115,0.0,0.267,-5.905,80.316
678,0VjIjW4GlUZAMYd2vXMi3b,Blinding Lights,The Weeknd,200040,user2,0VjIjW4GlUZAMYd2vXMi3b,0.00146,0.514,0.73,0.0897,0.0598,9.54e-05,0.334,-5.934,171.005
679,057XK1XG1whkOE20P1eB3y,Belong To The World,The Weeknd,307146,user2,057XK1XG1whkOE20P1eB3y,0.00392,0.501,0.858,0.119,0.0578,0.0,0.361,-6.27,121.018
680,5F66aRuoZMrrvc7U7eTR1y,R.E.M,Ariana Grande,245666,user1,5F66aRuoZMrrvc7U7eTR1y,0.391,0.831,0.485,0.12,0.151,1.92e-05,0.627,-6.677,80.02
681,07PWMWrEkdZiZwbKndRU4n,Hey Dukhbhanjan,Shankar Mahadevan,393908,user2,07PWMWrEkdZiZwbKndRU4n,0.232,0.749,0.97,0.313,0.0803,0.0,0.762,-6.024,139.968
682,5OmX5lXxZ5sQgPuSHDn293,Wanderlust,The Weeknd,306773,user2,5OmX5lXxZ5sQgPuSHDn293,0.0664,0.637,0.652,0.0714,0.0435,0.177,0.0725,-5.237,115.923
683,7xqANDRz8JFxkwfY65WISy,Loft Music,The Weeknd,363640,user2,7xqANDRz8JFxkwfY65WISy,0.581,0.287,0.498,0.322,0.177,7.56e-05,0.0634,-7.523,171.725
684,3ilt7lMNflb49pEDpcZPAa,Aftertaste,Shawn Mendes,169573,user1,3ilt7lMNflb49pEDpcZPAa,0.000323,0.638,0.509,0.0938,0.0346,0.0,0.306,-5.926,111.805
685,2lNepYUscS3QZIHx2MHV86,"O Meri Jaan (From ""Tum Mile"")",Pritam,297906,user1,2lNepYUscS3QZIHx2MHV86,0.592,0.58,0.563,0.117,0.0312,2.88e-06,0.305,-6.143,133.955
686,3WKYPmiPpJas9j5Aari5iK,Love In The Sky,The Weeknd,267920,user2,3WKYPmiPpJas9j5Aari5iK,0.16,0.644,0.736,0.6,0.0514,0.000156,0.347,-6.862,115.032
687,2ExKb6Ag2WXob6FpkSeXhE,Save Your Tears,The Weeknd,215627,user2,2ExKb6Ag2WXob6FpkSeXhE,0.0222,0.684,0.817,0.439,0.0308,2.19e-05,0.623,-5.499,118.061
688,30UNovr63YaRTNb6qjfGr7,Control,Pritam,216885,user2,30UNovr63YaRTNb6qjfGr7,0.604,0.801,0.872,0.21,0.0461,0.0108,0.572,-5.24,117.984
689,0DiE0iQFsA0ke4QY1HbrWv,Jiya Mora Ghabraaye (The Chase),Sukhwinder Singh,277524,user2,0DiE0iQFsA0ke4QY1HbrWv,0.000898,0.535,0.933,0.335,0.19,0.141,0.44,-6.885,139.972
690,77RcNpjAOID6GnPG9lmr5w,Be Alright,Ariana Grande,179293,user1,77RcNpjAOID6GnPG9lmr5w,0.169,0.813,0.456,0.105,0.0685,2.85e-06,0.587,-7.667,108.801
691,45k1jJHzTfRsfzVbWbBsca,Ek Sahara Sai Naam,Sumeet Tappoo,255893,user2,45k1jJHzTfRsfzVbWbBsca,0.647,0.429,0.459,0.141,0.0422,0.0,0.604,-9.0,139.531
692,7fllsOe1cV2pTBzdbkgrX7,Baby Ko Bass Pasand Hai,Vishal-Shekhar,253204,user2,7fllsOe1cV2pTBzdbkgrX7,0.034,0.861,0.75,0.0381,0.0797,3.65e-05,0.832,-6.657,116.984
693,79cOLK0KS2ibdXOcXKMoNU,"Tukur Tukur - Celebration Mix [From ""Dilwale""]",Pritam,243437,user1,79cOLK0KS2ibdXOcXKMoNU,0.00794,0.8,0.807,0.0642,0.0497,0.00245,0.316,-5.477,137.97
694,1YxTFIy6Am6N5a61BfxACz,I Do,Westlife,269986,user1,1YxTFIy6Am6N5a61BfxACz,0.733,0.368,0.457,0.107,0.0275,0.0,0.187,-4.973,131.702
695,0nvvYJmRNGuJ4mrYd7DmIQ,Allah Tero Naam Sai,Sumeet Tappoo,415693,user2,0nvvYJmRNGuJ4mrYd7DmIQ,0.587,0.327,0.406,0.111,0.032,1.3e-06,0.365,-9.33,81.907
696,3Vyb6YYwXolQQDBdoiDJla,"Manma Emotion Jaage [From ""Dilwale""] - Electro Mix",Pritam,207058,user1,3Vyb6YYwXolQQDBdoiDJla,0.087,0.852,0.685,0.159,0.109,0.0,0.641,-4.421,102.022
697,4ekWUsmWMaT5EI3VL0epBk,Swear It Again - Radio Edit,Westlife,248240,user1,4ekWUsmWMaT5EI3VL0epBk,0.296,0.626,0.532,0.122,0.0275,0.0,0.33,-7.205,130.071
698,1BDe6JJUpkFGkGgmY93WlN,"Che Guevara (From ""Arjun Suravaram"")",Shankar Mahadevan,280055,user2,1BDe6JJUpkFGkGgmY93WlN,0.103,0.636,0.943,0.276,0.13,2.05e-05,0.498,-3.459,140.035
699,6Nqg57G2JkMimLblrb1TY5,Woh Din (Film Version),Pritam,312820,user1,6Nqg57G2JkMimLblrb1TY5,0.545,0.66,0.675,0.145,0.0366,1.93e-05,0.632,-7.764,81.498
700,2Ch7LmS7r2Gy2kc64wv3Bz,Die For You,The Weeknd,260253,user2,2Ch7LmS7r2Gy2kc64wv3Bz,0.111,0.582,0.525,0.134,0.0627,0.0,0.51,-7.163,133.249
701,4iVJPDkUqAsVZ6NHCB2GzT,"Kolthalallappo (From ""Gowramma"")",Shankar Mahadevan,267035,user2,4iVJPDkUqAsVZ6NHCB2GzT,0.239,0.62,0.849,0.108,0.414,0.0,0.923,-7.822,74.283
702,2zv6lhzW12YbT27fNBcyj5,Jee Karda,Divya Kumar,446818,user1,2zv6lhzW12YbT27fNBcyj5,0.261,0.478,0.409,0.678,0.0905,0.0,0.161,-12.319,135.435
703,0t8UgFrnTuuE4IAQI4c6WT,Kyun Na,Amit Trivedi,467333,user2,0t8UgFrnTuuE4IAQI4c6WT,0.473,0.731,0.72,0.0947,0.093,6.39e-05,0.598,-5.691,139.838
704,4QsGt6ZZdfqIzBHwYjIvH8,"Nach Baliye (From ""Bunty Aur Babli"")",Shankar-Ehsaan-Loy,362762,user2,4QsGt6ZZdfqIzBHwYjIvH8,0.029,0.691,0.915,0.121,0.114,0.0,0.411,-5.321,133.922
705,1nl7j1l4X0OHg9L4YytAa6,Kal Ki Hi Baat Hai,Pritam,240533,user1,1nl7j1l4X0OHg9L4YytAa6,0.973,0.562,0.368,0.105,0.027,0.000164,0.25,-9.198,107.914
706,2h4HkBTfNCheLYVf75AMpb,Before It's Too Late,Westlife,250626,user1,2h4HkBTfNCheLYVf75AMpb,0.125,0.474,0.583,0.127,0.0279,0.0,0.133,-8.168,80.013
707,4bvOi7TWmAexPSRwqWacik,Aam Hindustani,Shefali Alvares,531723,user2,4bvOi7TWmAexPSRwqWacik,0.167,0.545,0.474,0.0975,0.0952,0.00203,0.754,-8.712,134.396
708,7Lu2OSxSK4UnIrkq1LU1eF,Mohabbat Buri Bimari,Shefali Alvares,259096,user2,7Lu2OSxSK4UnIrkq1LU1eF,0.768,0.406,0.457,0.0775,0.0573,6.2e-06,0.409,-7.73,200.373
709,0XUxzBHZa1pDcXjZfce0Mh,Hass Nache Le,Shahid Mallya,270017,user2,0XUxzBHZa1pDcXjZfce0Mh,0.58,0.516,0.565,0.0898,0.0351,4.48e-05,0.463,-6.897,91.945
710,6JMlAk5IerpKeQ9A7JZ6LP,I Don't Care,Ariana Grande,178026,user1,6JMlAk5IerpKeQ9A7JZ6LP,0.772,0.587,0.4,0.153,0.0402,0.0,0.23,-8.32,111.972
711,5FfyTkLyYtIIw26hVTcTyl,Angels Wings,Westlife,242226,user1,5FfyTkLyYtIIw26hVTcTyl,0.121,0.333,0.542,0.118,0.0319,0.0,0.209,-6.097,128.118
712,6OxpVt0n8zCJQFfZUYJYsb,Harry's Not A Brahmachari (Version 1),Pritam,234989,user1,6OxpVt0n8zCJQFfZUYJYsb,0.0373,0.753,0.957,0.279,0.124,0.0,0.788,-3.809,127.991
713,3dVTwiTpjWCdtlq9tcsf91,The Dance,Westlife,238440,user1,3dVTwiTpjWCdtlq9tcsf91,0.653,0.556,0.442,0.0926,0.027,0.0,0.293,-6.279,126.16
714,1OOhLuWYL3kzbiuyZbzPoF,Rater Meghala Akashey,Satarupa Dhar,149524,user2,1OOhLuWYL3kzbiuyZbzPoF,0.804,0.434,0.418,0.113,0.0332,0.0,0.449,-8.487,74.778
715,7rlKlsYacU3PFLGD7ca1HL,Touch It,Ariana Grande,260000,user1,7rlKlsYacU3PFLGD7ca1HL,0.0303,0.536,0.694,0.183,0.0332,0.0,0.291,-4.369,100.906
716,3ZCTVFBt2Brf31RLEnCkWJ,everything i wanted,Billie Eilish,245425,user1,3ZCTVFBt2Brf31RLEnCkWJ,0.902,0.704,0.225,0.106,0.0994,0.657,0.243,-14.454,120.006
717,1T3E8z6VMXSsACrBSQHTkN,MyBoi - TroyBoi Remix,Billie Eilish,211304,user1,1T3E8z6VMXSsACrBSQHTkN,0.00626,0.879,0.58,0.0653,0.0883,0.0433,0.312,-4.797,92.004
718,5j957NAsZwHoZfH0nLbmp0,Ready Steady Po,Brodha V,206926,user2,5j957NAsZwHoZfH0nLbmp0,0.0207,0.826,0.905,0.185,0.0998,0.0229,0.706,-4.395,130.057
719,3aebnZQCwO3RmZpCnv1pOO,Piece Of You,Shawn Mendes,175781,user1,3aebnZQCwO3RmZpCnv1pOO,0.0132,0.756,0.625,0.0511,0.0624,0.0,0.613,-4.133,100.014
720,507TevslFLPsu1Fc3v2Xe9,Imaginary Diva,Westlife,217160,user1,507TevslFLPsu1Fc3v2Xe9,0.00343,0.749,0.588,0.0332,0.0597,6.61e-06,0.648,-6.204,99.951
721,4wZqeCVR3fwS5MFoRtAnia,no tears left to cry,Ariana Grande,205920,user1,4wZqeCVR3fwS5MFoRtAnia,0.04,0.701,0.713,0.267,0.0547,3.14e-06,0.361,-5.507,121.934
722,0k3pU32oN55gSu4MEqcxP8,Yes You Can,Sunitha Sarathy,242168,user2,0k3pU32oN55gSu4MEqcxP8,0.187,0.45,0.642,0.0976,0.0337,1.2e-05,0.246,-5.525,166.094
723,21TcDbGosp7w9YhTjOszgA,Imagination,Shawn Mendes,217773,user1,21TcDbGosp7w9YhTjOszgA,0.0743,0.64,0.455,0.0694,0.0247,0.0,0.333,-5.942,89.948
724,2XQAQOk3XY532aLFbsszAv,Three Empty Words - MTV Unplugged,Shawn Mendes,259373,user1,2XQAQOk3XY532aLFbsszAv,0.842,0.477,0.298,0.676,0.0547,0.0,0.53,-14.081,95.137
725,3pHPp1FnboJDh8HRCGrj9i,Premika,Pritam,225230,user2,3pHPp1FnboJDh8HRCGrj9i,0.327,0.756,0.901,0.886,0.0834,6.36e-05,0.771,-3.648,130.026
726,3dkeFXyOlKg0THR22hxvsv,Prisoner,The Weeknd,274960,user2,3dkeFXyOlKg0THR22hxvsv,0.441,0.55,0.404,0.11,0.0398,0.00022,0.329,-12.755,135.016
727,3PTquZxD19l6Xm4S4XiZPt,Let Me Love You,Ariana Grande,223853,user1,3PTquZxD19l6Xm4S4XiZPt,0.0295,0.527,0.435,0.243,0.129,0.0,0.0781,-8.363,102.698
728,2QIbiBkgr2pepvCkmWi3Vn,Faith,The Weeknd,283216,user2,2QIbiBkgr2pepvCkmWi3Vn,0.614,0.355,0.605,0.146,0.0774,0.0483,0.123,-7.34,175.472
729,0edCZS4cbBSFiVvVgBy5oc,positions,Ariana Grande,172324,user1,0edCZS4cbBSFiVvVgBy5oc,0.468,0.735,0.805,0.094,0.0888,0.0,0.617,-4.821,144.02
730,55ftO9yWipi0vzcWMDj2mJ,Main Jiyoonga,Nikhil D'Souza,199556,user2,55ftO9yWipi0vzcWMDj2mJ,0.378,0.77,0.58,0.12,0.0295,0.000101,0.829,-5.509,139.055
731,68Ca17Wlp7rV5gEGhvP4AB,"Balam Pichkari (From ""Yeh Jawaani Hai Deewani"")",Vishal Dadlani,288902,user2,68Ca17Wlp7rV5gEGhvP4AB,0.209,0.732,0.944,0.403,0.09,0.0,0.957,-4.115,120.019
732,0mpoTyTHBE41RIc89l7QOM,Strings,Shawn Mendes,190773,user1,0mpoTyTHBE41RIc89l7QOM,0.00221,0.664,0.729,0.251,0.0533,0.0,0.685,-5.007,77.992
733,6ETuMYIShJji8yi9fzJXSm,Sharanam Mata Maheshwari,Hariharan,318044,user2,6ETuMYIShJji8yi9fzJXSm,0.696,0.454,0.459,0.111,0.0345,0.0,0.594,-9.491,130.03
734,5KIfOGEy5DM2TaT0ph5nYM,Can't Feel My Face - Martin Garrix Remix,The Weeknd,253933,user2,5KIfOGEy5DM2TaT0ph5nYM,0.0104,0.605,0.714,0.324,0.101,2.35e-05,0.136,-5.432,128.025
735,4CKsvnbw74NjlGsu2aa6L7,Harjaiyaan,Nandini Srikar,287232,user2,4CKsvnbw74NjlGsu2aa6L7,0.715,0.426,0.466,0.115,0.0425,0.000904,0.196,-8.659,172.806
736,2Mp2Li915LzFSMlHSTwv0q,Imported Kamariya,Richa Sharma,238604,user2,2Mp2Li915LzFSMlHSTwv0q,0.123,0.692,0.844,0.069,0.0915,0.0,0.878,-5.193,119.85
737,4nCS2tIyQ6FcEa6Av67WKA,Sugar Sugar,Karthik,215978,user2,4nCS2tIyQ6FcEa6Av67WKA,0.541,0.853,0.833,0.0865,0.0514,2.41e-05,0.744,-4.335,137.995
738,6QMwh4WehK2vZFTMUo2o07,Naariyan,Amit Trivedi,360346,user2,6QMwh4WehK2vZFTMUo2o07,0.226,0.764,0.579,0.0602,0.0396,2.71e-05,0.635,-6.537,137.972
739,4OafepJy2teCjYJbvFE60J,breathin,Ariana Grande,198160,user1,4OafepJy2teCjYJbvFE60J,0.0211,0.568,0.656,0.213,0.0433,1.37e-05,0.364,-5.413,100.049
740,75XthnFP7DNG48s4gtNIkS,Dhaakad,Raftaar,176603,user2,75XthnFP7DNG48s4gtNIkS,0.0768,0.875,0.743,0.0651,0.0479,0.0,0.612,-5.674,105.953
741,66DA5UnMvqn9JrNVQyrtZ0,Duniya Sharma Jaayegi,Nakash Aziz,212769,user2,66DA5UnMvqn9JrNVQyrtZ0,0.0155,0.742,0.709,0.0654,0.0527,0.000205,0.835,-6.474,129.973
742,1hG4V53eR16jg7jVTNLOiX,34+35,Ariana Grande,173710,user1,1hG4V53eR16jg7jVTNLOiX,0.237,0.83,0.585,0.248,0.094,0.0,0.485,-6.476,109.978
743,6NPK12AruoBw2PPBQuku95,successful,Ariana Grande,227386,user1,6NPK12AruoBw2PPBQuku95,0.107,0.848,0.601,0.108,0.0399,7.75e-06,0.737,-4.606,114.045
744,1qBxljeA1GHG8YGoJmHDoI,Surangana (From “Chila NewGen Naatuvisheshangal”),Shankar Mahadevan,254620,user2,1qBxljeA1GHG8YGoJmHDoI,0.321,0.786,0.687,0.163,0.195,0.0,0.704,-7.508,121.972
